id,class,llm_calories,llm_protein,llm_fat,llm_carbs,llm_weight,kcal_from_macros,macro_gap,macro_gap_pct,llm_confidence_ord,llm_calorie_basis,llm_text_readability_ord,llm_portion_difficulty_ord,llm_error_risk_ord,llm_is_single_item,llm_is_mixed_dish,signed_error_pct,abs_error_pct,is_acceptable,kcalories
571,nutrition_label,244.0,18.7,6.0,28.9,170.0,244.4,-0.4000000000000057,-0.16393442622951052,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,244.0
573,label,225.0,2.9,7.1,37.5,90.0,225.5,-0.5,-0.2222222222222222,2,package_text,3,0,0,True,False,0.0,0.0,True,225.0
578,nutrition_label,220.0,3.5,14.0,21.0,,224.0,-4.0,-1.8181818181818181,2,nutrition_table,3,1,0,True,False,0.0,0.0,True,220.0
579,nutrition_label,122.0,,,,64.0,0.0,122.0,100.0,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,122.0
590,label,179.0,,,,,0.0,179.0,100.0,2,package_text,3,1,0,True,False,0.0,0.0,True,179.0
586,label,188.6,14.5,8.2,14.2,200.0,188.60000000000002,-2.842170943040401e-14,-1.5069835328952284e-14,2,package_text,3,0,0,True,False,-0.21164021164021465,0.21164021164021465,True,189.0
588,nutrition_label,141.4,6.4,6.6,14.1,230.0,141.4,0.0,0.0,2,nutrition_table,3,1,0,False,True,0.2836879432624154,0.2836879432624154,True,141.0
583,nutrition_label,315.6,5.4,17.6,33.9,100.0,315.6,0.0,0.0,2,nutrition_table,3,1,0,True,True,-0.12658227848100545,0.12658227848100545,True,316.0
589,nutrition_label,202.2,7.0,3.4,36.4,120.0,204.2,-2.0,-0.9891196834817014,2,nutrition_table,3,0,0,True,False,0.09900990099009338,0.09900990099009338,True,202.0
597,nutrition_label,242.5,10.8,10.5,26.2,110.0,242.5,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.205761316872428,0.205761316872428,True,243.0
599,nutrition_label,200.0,9.0,7.0,26.0,140.0,203.0,-3.0,-1.5,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,200.0
657,nutrition_label,290.0,5.46,15.51,31.34,150.0,286.79,3.2099999999999795,1.106896551724131,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,290.0
611,nutrition_label,246.0,3.2,11.7,31.6,73.0,244.5,1.5,0.6097560975609756,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,246.0
621,nutrition_label,532.0,8.3,30.0,56.0,35.0,527.2,4.7999999999999545,0.9022556390977358,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,532.0
637,nutrition_label,136.2,14.7,8.6,,150.0,136.2,0.0,0.0,2,nutrition_table,3,0,0,True,False,0.14705882352940342,0.14705882352940342,True,136.0
623,nutrition_label,540.0,,32.0,,,288.0,252.0,46.666666666666664,1,nutrition_table,2,1,1,True,True,0.0,0.0,True,540.0
627,nutrition_label,342.7,8.0,10.3,54.5,65.0,342.7,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.08746355685131527,0.08746355685131527,True,343.0
628,nutrition_label,173.9,10.6,10.3,9.7,180.0,173.89999999999998,2.842170943040401e-14,1.634370870063485e-14,2,nutrition_table,3,0,0,True,False,-0.05747126436781283,0.05747126436781283,True,174.0
632,nutrition_label,287.8,17.0,23.8,1.4,150.0,287.80000000000007,-5.684341886080802e-14,-1.9751014197640033e-14,2,nutrition_table,3,0,0,True,True,-0.0694444444444405,0.0694444444444405,True,288.0
645,nutrition_label,59.3,3.0,2.5,6.2,,59.3,0.0,0.0,2,nutrition_table,3,0,0,True,False,0.5084745762711816,0.5084745762711816,True,59.0
648,nutrition_label,183.0,8.0,7.0,23.0,350.0,187.0,-4.0,-2.185792349726776,2,nutrition_table,3,0,0,True,True,0.0,0.0,True,183.0
649,nutrition_label,180.0,,7.2,16.4,68.0,130.39999999999998,49.60000000000002,27.555555555555568,2,nutrition_table,2,0,0,True,False,0.0,0.0,True,180.0
652,nutrition_label,440.0,5.1,18.6,62.4,200.0,437.4,2.6000000000000227,0.5909090909090962,2,nutrition_table,3,1,0,False,False,0.0,0.0,True,440.0
660,nutrition_label,153.2,16.1,4.0,13.2,150.0,153.2,0.0,0.0,2,nutrition_table,3,1,0,True,False,0.13071895424835858,0.13071895424835858,True,153.0
676,label,210.0,0.5,20.0,7.0,,210.0,0.0,0.0,2,package_text,3,1,0,True,False,0.0,0.0,True,210.0
663,nutrition_label,207.0,6.8,1.3,41.5,390.0,204.9,2.0999999999999943,1.0144927536231858,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,207.0
662,nutrition_label,208.0,6.0,18.0,5.4,140.0,207.6,0.4000000000000057,0.19230769230769504,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,208.0
661,label,219.0,7.0,3.0,56.0,400.0,279.0,-60.0,-27.397260273972602,2,package_text,3,0,0,True,False,0.0,0.0,True,219.0
665,nutrition_label,99.8,6.0,3.8,10.4,,99.8,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.20000000000000281,0.20000000000000281,True,100.0
675,label,200.0,4.0,3.0,39.0,115.0,199.0,1.0,0.5,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,200.0
697,label,178.5,6.45,9.0,17.85,150.0,178.2,0.30000000000001137,0.16806722689076267,2,nutrition_table,3,0,0,True,False,50.0,50.0,False,119.0
698,nutrition_label,490.0,5.0,36.0,32.0,168.0,472.0,18.0,3.6734693877551026,2,nutrition_table,3,0,0,False,False,0.0,0.0,True,490.0
680,nutrition_label,448.8,10.9,24.4,45.9,250.0,446.79999999999995,2.000000000000057,0.44563279857398774,2,nutrition_table,3,1,0,True,False,0.40268456375839184,0.40268456375839184,True,447.0
689,label,330.0,3.5,0.1,79.0,11.0,330.9,-0.8999999999999773,-0.2727272727272659,2,package_text,3,0,0,True,False,0.0,0.0,True,330.0
681,label,235.0,69.0,10.0,28.0,300.0,478.0,-243.0,-103.40425531914894,2,package_text,3,0,0,True,False,0.0,0.0,True,235.0
700,nutrition_label,230.0,6.3,22.3,,140.0,225.9,4.099999999999994,1.7826086956521714,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,230.0
707,nutrition_label,430.0,4.0,20.0,50.0,150.0,396.0,34.0,7.906976744186046,2,nutrition_table,3,0,0,False,False,0.0,0.0,True,430.0
709,label,203.5,4.9,9.5,24.6,175.0,203.5,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.24509803921568626,0.24509803921568626,True,204.0
712,nutrition_label,364.0,5.0,16.0,46.0,600.0,348.0,16.0,4.395604395604396,2,nutrition_table,3,1,0,True,False,0.0,0.0,True,364.0
718,nutrition_label,175.7,13.5,1.3,27.5,90.0,175.7,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.1704545454545519,0.1704545454545519,True,176.0
719,label,323.0,5.9,17.6,35.3,235.0,323.2,-0.19999999999998863,-0.06191950464395933,2,package_text,3,0,0,False,False,0.0,0.0,True,323.0
722,nutrition_label,230.0,10.0,8.5,30.0,180.0,236.5,-6.5,-2.8260869565217392,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,230.0
736,nutrition_label,99.2,20.0,,4.8,160.0,99.2,0.0,0.0,2,nutrition_table,3,0,0,True,False,60.00000000000001,60.00000000000001,False,62.0
739,nutrition_label,640.0,1.2,62.0,19.6,100.0,641.1999999999999,-1.1999999999999318,-0.18749999999998934,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,640.0
741,nutrition_label,230.6,5.3,12.6,24.0,100.0,230.6,0.0,0.0,2,nutrition_table,3,1,0,False,True,-0.17316017316017562,0.17316017316017562,True,231.0
743,nutrition_label,330.3,8.5,12.3,46.4,80.0,330.29999999999995,5.684341886080802e-14,1.720963332146776e-14,2,nutrition_table,3,0,0,True,False,0.09090909090909435,0.09090909090909435,True,330.0
746,label,300.0,3.5,16.0,35.5,,300.0,0.0,0.0,2,package_text,3,0,0,True,False,0.0,0.0,True,300.0
747,nutrition_label,210.0,3.0,8.0,30.5,100.0,206.0,4.0,1.9047619047619049,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,210.0
748,nutrition_label,230.0,3.0,12.0,28.0,55.0,232.0,-2.0,-0.8695652173913043,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,230.0
758,nutrition_label,63.1,2.8,1.5,9.6,,63.099999999999994,7.105427357601002e-15,1.1260582183202856e-14,2,nutrition_table,3,0,0,True,False,0.158730158730161,0.158730158730161,True,63.0
782,nutrition_label,360.0,3.5,23.0,35.0,,361.0,-1.0,-0.2777777777777778,2,nutrition_table,2,0,0,True,False,0.0,0.0,True,360.0
761,nutrition_label,364.0,6.3,24.8,28.9,,364.0,0.0,0.0,2,nutrition_table,3,1,0,True,False,0.0,0.0,True,364.0
760,nutrition_label,291.8,7.2,13.8,34.7,150.0,291.8,0.0,0.0,2,nutrition_table,3,0,0,True,False,-0.06849315068492762,0.06849315068492762,True,292.0
762,nutrition_label,272.0,3.4,11.0,40.0,280.0,272.6,-0.6000000000000227,-0.22058823529412602,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,272.0
764,nutrition_label,440.0,8.0,26.0,41.0,,430.0,10.0,2.272727272727273,2,nutrition_table,3,1,0,True,False,0.0,0.0,True,440.0
771,nutrition_label,396.1,13.4,22.1,35.9,,396.1,0.0,0.0,2,nutrition_table,3,0,0,True,False,0.025252525252530994,0.025252525252530994,True,396.0
789,nutrition_label,363.0,7.7,17.2,44.5,,363.6,-0.6000000000000227,-0.16528925619835336,2,nutrition_table,3,0,0,True,False,0.0,0.0,True,363.0
790,nutrition_label,319.1,9.9,18.5,27.8,135.0,317.3,1.8000000000000114,0.5640864932623038,2,nutrition_table,3,0,0,True,True,0.031347962382452264,0.031347962382452264,True,319.0
793,nutrition_label,406.6,5.7,16.6,50.8,,375.4,31.200000000000045,7.673389080177088,2,nutrition_table,3,1,0,True,False,-0.09828009828009268,0.09828009828009268,True,407.0
794,label,315.0,5.7,16.0,39.0,105.0,322.8,-7.800000000000011,-2.47619047619048,2,package_text,3,1,0,True,False,0.0,0.0,True,315.0
795,nutrition_label,534.0,5.7,30.0,59.0,260.0,528.8,5.2000000000000455,0.973782771535589,2,nutrition_table,3,1,0,True,False,0.0,0.0,True,534.0
